STATE_FDID,STATE,FDID,DEPT_NAME,DEPT_TYPE,TOTAL_INCIDENTS,FIRE_INCIDENTS,STRUCTURE_FIRES,EMS_INCIDENTS,RESPONSE_TIME_AVG,CONTAINMENT_RATE,PROP_LOSS_ADJ,PROP_LOSS_USD,TOTAL_FF,FF_PER_1000_INC,STATIONS,STA_PER_1000,CAREER_PCT,CIV_CAS_PER_1000,FF_INJ_PER_1000,DATA_QUALITY,PEER_GROUP,RESP_NP,CONT_NP,PL_NP,FF1000_NP,RESP_PP,CONT_PP,PL_PP,FF1000_PP
NJ-5071,NJ,5071,Bureau of Fire Prevention,Volunteer,126,53,26,0,11.632,33.3333,78.6754,552301.0,58,460.3175,,,0.0,0.0,0.0,100,XS,80.0167,39.1038,23.697,70.0735,81.2104,40.5231,25.1709,69.0822
NJ-3900,NJ,3900,Burlington City FD,Volunteer,213,108,85,0,10.7372,66.6667,,96100.0,300,1408.4507,4,18.7793,0.0,0.0,0.0,100,XS,84.644,76.1741,,93.1056,85.5504,76.1401,,92.8604
NJ-3300,NJ,3300,Burlington Township Fire Dept,Volunteer,80,47,31,0,14.5823,66.6667,,599270.0,166,2075.0,5,62.5,0.6024,0.0,0.0,100,XS,64.1769,76.1741,,97.3381,65.7176,76.1401,,97.2434
NJ-1081,NJ,1081,CARDIFF FIRE COMPANY,Volunteer,23,6,3,0,8.913,50.0,,0.0,25,1086.9565,,,0.0,0.0,0.0,100,XS,92.233,57.9685,,88.8596,92.5389,59.0658,,88.4689
NJ-4082,NJ,4082,CHEWS LANDING FIRE CO1,Volunteer,63,18,11,0,12.623,60.0,,418623.0,54,857.1429,,,7.4074,0.0,0.0,100,XS,74.8165,70.004,,84.0746,76.1729,70.5673,,83.5137
NJ-13040,NJ,13040,COLTS NECK FIRE DEPARTMENT,Combo,78,38,16,0,20.6795,25.0,,0.0,0,0.0,0,0.0,,0.0,0.0,100,XS,34.1268,31.132,,20.1551,35.2392,32.3936,,19.9532
NJ-15056,NJ,15056,Cassville Volunteer Fire Compa,Volunteer,104,58,36,0,20.1154,80.0,,0.0,30,288.4615,1,9.6154,6.6667,0.0,0.0,100,XS,36.4878,85.0136,,60.1796,37.6686,84.5875,,59.0563
NJ-8295,NJ,8295,Cecil Station 295,Volunteer,19,15,8,0,9.7895,50.0,,0.0,45,2368.4211,1,52.6316,0.0,0.0,0.0,100,XS,89.0378,57.9685,,98.3914,89.6311,59.0658,,98.3342
NJ-7040,NJ,7040,Cedar Grove FC,Volunteer,61,22,14,0,9.9636,66.6667,4.1667,50000.0,1,16.3934,1,16.3934,0.0,0.0,0.0,100,XS,88.3148,76.1741,82.8922,40.9036,88.9568,76.1401,83.7138,40.4983
NJ-12313,NJ,12313,Central Monroe3,Combo,386,228,177,0,12.6828,20.0,,0.0,0,0.0,,,,0.0,8.7719,100,XS,74.4327,27.5121,,20.1551,75.781,28.6657,,19.9532
NJ-12209,NJ,12209,Cheesequake Fire Company,Volunteer,123,38,15,0,7.0246,33.3333,,0.0,51,414.6341,1,8.1301,3.9216,0.0,52.6316,100,XS,97.4972,39.1038,,67.7599,97.4928,40.5231,,66.7033
NJ-3200,NJ,3200,Cinnaminson Fire Department,Volunteer,276,130,91,0,11.1606,68.75,37.5157,995322.0,72,260.8696,2,7.2464,13.8889,0.0,0.0,100,XS,82.5528,78.8004,45.3146,58.307,83.6023,78.7348,47.3026,57.2411
NJ-16020,NJ,16020,Clifton Fire Department,Career,278,49,21,0,10.3493,68.75,15.7222,294100.0,142,510.7914,,,100.0,20.4082,40.8163,100,XS,86.574,78.8004,65.1634,72.4551,87.3429,78.7348,67.006,71.5204
NJ-4161,NJ,4161,Collingswood Fire Department,Volunteer,101,47,35,0,9.9897,83.3333,8.6916,344050.0,40,396.0396,1,9.901,25.0,0.0,0.0,100,XS,88.198,86.2191,74.7502,66.6848,88.8473,85.7656,76.0942,65.5899
NJ-14090,NJ,14090,DOVER FIRE DEPT,Volunteer,117,64,50,0,10.9649,90.0,,0.0,84,717.9487,,,4.7619,46.875,0.0,100,XS,83.5428,87.7294,,80.3185,84.5245,87.2616,,79.6296
NJ-14080,NJ,14080,Denville Fire Department,Volunteer,89,37,17,0,15.1798,83.3333,,0.0,88,988.764,2,22.4719,0.0,0.0,0.0,100,XS,60.8398,86.2191,,86.8699,62.3977,85.7656,,86.4085
NJ-13160,NJ,13160,EAST FREEHOLD FIRE COMPANY,Volunteer,58,25,13,0,23.6842,75.0,,0.0,60,1034.4828,1,17.2414,0.0,0.0,0.0,100,XS,23.3065,82.3309,,87.8851,24.0836,81.9894,,87.4598
NJ-17030,NJ,17030,ELSINBORO FIRE CO,Volunteer,40,36,22,0,19.8378,50.0,100.0,6000.0,25,625.0,,,0.0,0.0,0.0,100,XS,37.7586,57.9685,8.061,77.172,38.9568,59.0658,8.6229,76.3769
NJ-2150,NJ,2150,ENGLEWOOD FIRE DEPARTMENT,Career,154,39,24,0,10.48,80.0,2.4284,93100.0,52,337.6623,1,6.4935,100.0,0.0,25.641,100,XS,85.9761,85.0136,87.6046,63.2036,86.781,84.5875,87.9744,62.0413
NJ-12042,NJ,12042,East Brunswick Ind FC,Combo,193,84,32,0,7.7404,50.0,100.0,1.0,100,518.1347,3,15.544,,11.9048,0.0,100,XS,95.8843,57.9685,8.061,72.8198,95.8905,59.0658,8.6229,71.8981
NJ-8192,NJ,8192,East Greenwich Twp FR,Volunteer,115,61,45,0,17.8909,75.0,,0.0,30,260.8696,1,8.6957,0.0,0.0,0.0,100,XS,46.8632,82.3309,,58.307,48.2478,81.9894,,57.2411
NJ-3340,NJ,3340,Eastampton Fire Rescue,Volunteer,33,13,9,0,12.2581,50.0,18.75,60000.0,21,636.3636,1,30.303,0.0,0.0,0.0,100,XS,76.7019,57.9685,61.7472,77.5912,78.0173,59.0658,63.676,76.811
NJ-2110,NJ,2110,Elmwood Park,Volunteer,177,55,38,0,7.46,57.1429,19.7489,525912.0,120,677.9661,4,22.5989,0.0,18.1818,18.1818,100,XS,96.5406,67.4505,60.775,78.9521,96.5476,68.2248,62.7745,78.2147
NJ-7060,NJ,7060,Essex Fells Fire Department,Volunteer,34,9,8,0,15.7647,50.0,,0.0,46,1352.9412,1,29.4118,0.0,0.0,0.0,100,XS,57.7086,57.9685,,92.4578,59.2565,59.0658,,92.1952
NJ-3220,NJ,3220,Evesham FD,Volunteer,231,68,40,0,15.4727,77.7778,,346525.0,132,571.4286,6,25.974,24.2424,29.4118,0.0,100,XS,59.3048,84.0034,,75.1198,60.853,83.6132,,74.2686
NJ-11030,NJ,11030,Ewing Township Fire Department,Combo,149,96,69,0,10.3041,40.0,100.0,258928.0,0,0.0,,,,10.4167,20.8333,100,XS,86.7964,45.9893,8.061,20.1551,87.5447,47.4088,8.6229,19.9532
NJ-14270,NJ,14270,FLANDERS FIRE CO1,Volunteer,85,41,26,0,14.0,87.5,,0.0,30,352.9412,,,0.0,0.0,0.0,100,XS,67.4944,87.3187,,64.0827,68.9424,86.8436,,62.9179
NJ-3331,NJ,3331,FRANKLIN FIRE CO1,Volunteer,100,49,18,0,20.2444,66.6667,,75002.0,28,280.0,,,0.0,0.0,0.0,100,XS,35.9622,76.1741,,59.6516,37.1239,76.1401,,58.549
NJ-4100,NJ,4100,Fire Admin,Career,465,212,126,0,8.1538,33.3333,20.6413,1096622.0,178,382.7957,6,12.9032,100.0,0.0,18.8679,100,XS,94.8109,39.1038,59.7083,65.8193,94.8818,40.5231,61.713,64.7105
NJ-10490,NJ,10490,Flemington Fire Department,Volunteer,55,18,15,0,21.3818,66.6667,71.5422,555640.0,35,636.3636,1,18.1818,0.0,55.5556,0.0,100,XS,31.4294,76.1741,26.9106,77.5912,32.4553,76.1401,28.559,76.811
NJ-20006,NJ,20006,GARWOOD FIRE DEPT,Volunteer,60,14,8,0,13.2857,20.0,,0.0,50,833.3333,,,0.0,0.0,0.0,100,XS,71.2403,27.5121,,83.4649,72.6225,28.6657,,82.8823
NJ-4051,NJ,4051,GLOUCESTER CITY FIRE DEPT,Volunteer,57,17,13,0,8.1176,33.3333,0.1364,300.0,120,2105.2632,,,16.6667,0.0,0.0,100,XS,94.9166,39.1038,96.8539,97.5694,94.9741,40.5231,96.7137,97.4829
NJ-5073,NJ,5073,GREEN CREEK  VOL FIRE CO,Volunteer,64,28,24,0,12.2419,50.0,,25500.0,35,546.875,1,15.625,0.0,0.0,0.0,100,XS,76.8187,57.9685,,74.2406,78.1268,59.0658,,73.3638
NJ-2210,NJ,2210,Garfield Fire Department,Volunteer,190,59,33,0,12.5053,66.6667,,0.0,110,578.9474,1,5.2632,0.0,0.0,0.0,100,XS,75.4394,76.1741,,75.4001,76.7781,76.1401,,74.5532
NJ-13522,NJ,13522,Glendola Fire Company No 1,Volunteer,104,41,9,0,11.2115,50.0,,0.0,46,442.3077,1,9.6154,2.1739,0.0,0.0,100,XS,82.2581,57.9685,,69.1562,83.3141,59.0658,,68.138
NJ-4086,NJ,4086,Gloucester Township Fire Distr,Volunteer,153,73,47,0,12.3358,75.0,41.6976,224500.0,29,189.5425,1,6.5359,13.7931,0.0,0.0,100,XS,76.2681,82.3309,42.4656,53.0838,77.5965,81.9894,44.5107,52.1422
NJ-3191,NJ,3191,Good Will Fire Company,Volunteer,50,21,14,0,10.5652,33.3333,,501000.0,30,600.0,1,20.0,0.0,0.0,0.0,100,XS,85.5478,39.1038,,76.2874,86.3775,40.5231,,75.4665
NJ-19222,NJ,19222,HIGHLAND LAKES FIRE DEPT,Volunteer,48,29,18,0,9.5208,25.0,,0.0,21,437.5,,,0.0,68.9655,0.0,100,XS,90.0667,31.132,,68.8514,90.5533,32.3936,,67.8336
NJ-11001,NJ,11001,Hamilton Twp Fire Districts,Combo,390,168,87,0,7.9013,69.5652,,1676500.0,0,0.0,,,,5.9524,0.0,100,XS,95.4839,79.0621,,20.1551,95.5274,78.9525,,19.9532
NJ-14123,NJ,14123,Hanover Dist3 Cedar Knolls,Volunteer,145,48,22,0,16.3403,75.0,,0.0,44,303.4483,1,6.8966,9.0909,20.8333,0.0,100,XS,54.6997,82.3309,,61.3582,56.219,81.9894,,60.1979
NJ-2240,NJ,2240,Harrington Park Fire Departmen,Volunteer,44,24,20,0,17.8837,33.3333,,0.0,37,840.9091,1,22.7273,0.0,0.0,0.0,100,XS,46.8966,39.1038,,83.6663,48.2824,40.5231,,83.0909
NJ-18102,NJ,18102,Hillsborough Vol Fire Co2,Volunteer,62,27,17,0,13.082,80.0,,0.0,70,1129.0323,1,16.129,0.0,0.0,0.0,100,XS,72.4249,85.0136,,89.4747,73.804,84.5875,,89.1059
NJ-20007,NJ,20007,Hillside FD,Career,37,11,5,0,6.8056,33.3333,,0.0,48,1297.2973,2,54.0541,100.0,0.0,0.0,100,XS,97.792,39.1038,,91.7529,97.7752,40.5231,,91.4651
NJ-13181,NJ,13181,Holmdel Fire Dept,Combo,66,31,9,0,12.0938,25.0,,0.0,0,0.0,,,,0.0,0.0,100,XS,77.5667,31.132,,20.1551,78.8674,32.3936,,19.9532
NJ-13020,NJ,13020,Hope Fire Company,Volunteer,102,36,13,0,24.198,60.0,,0.0,34,333.3333,1,9.8039,11.7647,0.0,27.7778,100,XS,21.6602,70.004,,62.9614,22.3775,70.5673,,61.796
NJ-15055,NJ,15055,JACKSON VOL FIRE CO NO 1,Volunteer,238,103,76,0,14.3675,55.5556,55.8102,630954.0,24,100.8403,,,16.6667,19.4175,0.0,100,XS,65.4394,66.1489,34.013,46.8889,66.9856,67.0191,35.8877,46.4541
NJ-14140,NJ,14140,Jefferson Twp Fire Department,Volunteer,82,27,10,0,15.1605,57.1429,100.0,363700.0,102,1243.9024,2,24.3902,0.0,37.037,0.0,100,XS,60.9566,67.4505,8.061,90.9962,62.5187,68.2248,8.6229,90.6815
NJ-9007,NJ,9007,KEARNY FIRE DEPARTMENT,Career,478,94,42,0,11.3439,35.2941,,2894.0,90,188.2845,,,100.0,21.2766,31.9149,100,XS,81.5184,42.5316,,53.0294,82.6398,44.0299,,52.0914
NJ-12121,NJ,12121,Kendall Park Fire Company,Volunteer,107,34,16,0,13.0857,23.0769,,0.0,39,364.486,2,18.6916,0.0,0.0,0.0,100,XS,72.3915,29.2012,,64.7088,73.7695,30.4035,,63.5662
NJ-21130,NJ,21130,Knowlton Twp Fire Co No 1,Volunteer,54,41,20,0,26.3019,36.3636,8.2433,91465.0,15,277.7778,1,18.5185,0.0,0.0,24.3902,100,XS,15.8788,43.0417,75.3713,59.4801,16.4092,44.5239,76.6468,58.3714
NJ-14294,NJ,14294,LHFD,Volunteer,65,24,11,0,9.1111,50.0,,0.0,39,600.0,1,15.3846,0.0,0.0,0.0,100,XS,91.5712,57.9685,,76.2874,91.9222,59.0658,,75.4665
NJ-16050,NJ,16050,LITTLE FALLS FIRE DEPT,Volunteer,62,27,17,0,11.9839,50.0,,0.0,100,1612.9032,,,0.0,0.0,0.0,100,XS,78.1924,57.9685,,94.9347,79.4697,59.0658,,94.7545
NJ-13250,NJ,13250,LONG BRANCH FIRE DEPT,Volunteer,303,85,58,0,11.7304,70.8333,35.0113,290159.0,224,739.2739,,,10.7143,0.0,0.0,100,XS,79.4549,79.6251,47.205,80.9418,80.6628,79.4327,49.2366,80.2695
NJ-17040,NJ,17040,LOWER ALLOWAYS CREEK FR,Volunteer,28,21,10,0,26.1154,50.0,100.0,10000.0,56,2000.0,,,0.0,0.0,0.0,100,XS,16.3515,57.9685,8.061,97.0278,16.8991,59.0658,8.6229,96.922
NJ-19130,NJ,19130,Lafayette Fire Department,Volunteer,29,14,9,0,20.6296,66.6667,,0.0,26,896.5517,1,34.4828,0.0,0.0,0.0,100,XS,34.3048,76.1741,,84.9456,35.4236,76.1401,,84.4157
NJ-10170,NJ,10170,Lambertville Fire Department,Volunteer,102,50,37,0,14.449,66.6667,,0.0,60,588.2353,1,9.8039,0.0,20.0,0.0,100,XS,64.9388,76.1741,,75.7948,66.4784,76.1401,,74.9563
NJ-11020,NJ,11020,Lawrence Twp FD,Combo,142,44,15,0,14.5106,80.0,,0.0,0,0.0,,,,0.0,0.0,100,XS,64.6218,85.0136,,20.1551,66.1614,84.5875,,19.9532
NJ-18021,NJ,18021,Liberty Corner Fire Company,Volunteer,122,57,32,0,25.0744,80.0,,0.0,30,245.9016,1,8.1967,0.0,17.5439,0.0,100,XS,19.0378,85.0136,,57.1992,19.6772,84.5875,,56.139
NJ-20009,NJ,20009,Linden Fire Department,Career,211,57,15,0,8.3719,33.3333,3.6646,143500.0,127,601.8957,,,100.0,0.0,17.5439,100,XS,94.2102,39.1038,84.0265,76.3909,94.2997,40.5231,84.7463,75.5736
NJ-7100,NJ,7100,Livingston Fire Department,Volunteer,148,32,14,0,3.0,80.0,4.6848,137500.0,78,527.027,3,20.2703,2.5641,0.0,0.0,100,XS,99.8665,85.0136,81.8255,73.3206,99.8674,84.5875,82.6814,72.4111
NJ-17071,NJ,17071,Logan Volunteer Fire Company,Volunteer,28,21,8,0,19.25,66.6667,,0.0,35,1250.0,1,35.7143,0.0,47.619,0.0,100,XS,40.5423,76.1741,,91.1432,41.8012,76.1401,,90.8338
NJ-4291,NJ,4291,MAGNOLIA FIRE CO,Volunteer,117,52,30,0,10.9826,40.0,,1112000.0,45,384.6154,,,0.0,0.0,0.0,100,XS,83.4816,45.9893,,65.9962,84.4611,47.4088,,64.8881
NJ-15018,NJ,15018,MANITOU PARK FIRE CO,Volunteer,65,28,11,0,27.2222,50.0,100.0,271835.0,48,738.4615,,,0.0,35.7143,0.0,100,XS,13.8237,57.9685,8.061,80.89,14.2968,59.0658,8.6229,80.2159
NJ-18065,NJ,18065,MARTINSVILLE VOLUNTEER FIRE DE,Volunteer,64,29,6,0,19.2031,50.0,4.5714,40000.0,45,703.125,2,31.25,0.0,0.0,0.0,100,XS,40.7286,57.9685,82.0821,79.8258,41.9885,59.0658,82.9431,79.1195
NJ-12100,NJ,12100,METUCHEN FIRE DEPARTMENT,Volunteer,66,16,5,0,10.9375,33.3333,,0.0,52,787.8788,,,0.0,0.0,0.0,100,XS,83.6707,39.1038,,82.2945,84.6455,40.5231,,81.6703
NJ-13320,NJ,13320,MILLSTONE TOWNSHIP FIRE CO,Volunteer,68,29,17,0,19.5075,60.0,55.4712,994097.0,40,588.2353,1,14.7059,5.0,34.4828,103.4483,100,XS,39.3103,70.004,34.2425,75.7948,40.536,70.5673,36.1204,74.9563
NJ-12221,NJ,12221,MONMOUTH JCT VOL FIRE DPT,Volunteer,227,54,26,0,15.1216,50.0,,1645500.0,40,176.2115,,,0.0,0.0,0.0,100,XS,61.1735,57.9685,,52.1502,62.7378,59.0658,,51.2543
NJ-19140,NJ,19140,MONTAGUE FIRE DEPARTMENT,Volunteer,23,12,9,0,24.1739,50.0,,0.0,24,1043.4783,,,0.0,0.0,0.0,100,XS,21.7519,57.9685,,88.0947,22.4726,59.0658,,87.6769
NJ-18131,NJ,18131,MONTGOMERY FIRE CO2,Volunteer,76,46,26,0,24.76,66.6667,,0.0,30,394.7368,,,0.0,0.0,21.7391,100,XS,19.9333,76.1741,,66.5977,20.5879,76.1401,,65.4997
NJ-14220,NJ,14220,MORRIS TWP FIRE DEPT,Volunteer,128,41,17,0,16.1953,87.5,,0.0,76,593.75,,,27.6316,48.7805,0.0,100,XS,55.3615,87.3187,,76.0479,56.8876,86.8436,,75.2184
NJ-14260,NJ,14260,MOUNT ARLINGTON FIRE DEPT,Volunteer,30,15,9,0,12.2,66.6667,,0.0,45,1500.0,,,0.0,0.0,66.6667,100,XS,77.03,76.1741,,93.9358,78.3285,76.1401,,93.7201
NJ-13261,NJ,13261,Manalapan Fire Company1,Volunteer,73,21,13,0,24.0556,66.6667,,0.0,42,575.3425,1,13.6986,0.0,0.0,0.0,100,XS,22.0829,76.1741,,75.264,22.8156,76.1401,,74.4123
NJ-13270,NJ,13270,Manasquan FD,Volunteer,32,4,2,0,18.3793,50.0,,0.0,66,2062.5,1,31.25,0.0,0.0,0.0,100,XS,44.5773,57.9685,,97.2891,45.9193,59.0658,,97.1926
NJ-15032,NJ,15032,Manchester VFC1,Volunteer,31,10,9,0,23.3548,20.0,,0.0,55,1774.1935,1,32.2581,0.0,100.0,0.0,100,XS,24.4271,27.5121,,95.9826,25.2392,28.6657,,95.8397
NJ-17060,NJ,17060,Mannington Fire Co1,Volunteer,30,22,14,0,26.7,83.3333,,1500.0,35,1166.6667,1,33.3333,0.0,0.0,0.0,100,XS,14.9666,86.2191,,90.0327,15.464,85.7656,,89.6837
NJ-5015,NJ,5015,Marmora Volunteer Fire Company,Volunteer,96,28,20,0,6.9149,33.3333,,0.0,60,625.0,,,0.0,0.0,0.0,100,XS,97.6585,39.1038,,77.172,97.6427,40.5231,,76.3769
NJ-1121,NJ,1121,Mays Landing Fire Department,Volunteer,61,26,9,0,28.541,66.6667,,0.0,30,491.8033,1,16.3934,0.0,76.9231,0.0,100,XS,11.0734,76.1741,,71.6984,11.4582,76.1401,,70.7481
NJ-7120,NJ,7120,Millburn Fire Department,Career,376,58,33,0,14.3641,71.4286,18.75,300000.0,66,175.5319,1,2.6596,77.2727,34.4828,0.0,100,XS,65.4839,80.0755,61.7472,52.1094,67.0202,79.8611,63.676,51.212
NJ-6300,NJ,6300,Millville Fire Department,Combo,331,140,82,0,12.0526,52.6316,61.7115,2144455.0,0,0.0,,,,0.0,0.0,100,XS,77.8087,64.4731,31.1504,20.1551,79.1066,65.5749,32.9795,19.9532
NJ-14240,NJ,14240,Morristown Fire Bureau,Volunteer,225,31,15,0,11.0711,75.0,,0.0,69,306.6667,1,4.4444,44.9275,0.0,32.2581,100,XS,83.0145,82.3309,,61.5623,84.0346,81.9894,,60.398
NJ-3360,NJ,3360,Mt Laurel FD,Volunteer,378,181,99,0,13.9375,75.0,2.6443,149052.0,101,267.1958,4,10.582,50.495,0.0,0.0,100,XS,67.8226,82.3309,86.9565,58.7207,69.2651,81.9894,87.4073,57.6301
NJ-13340,NJ,13340,NEPTUNE TWSP FIRE DISTRICT 1,Volunteer,139,62,28,0,20.8129,80.0,,0.0,106,762.5899,1,7.1942,5.6604,16.129,0.0,100,XS,33.5651,85.0136,,81.6385,34.6571,84.5875,,80.991
NJ-12014,NJ,12014,NEW BRUNSWICK FIRE DEPARTMENT,Career,353,108,55,0,7.7139,46.1538,57.3589,1695737.0,91,257.7904,4,11.3314,100.0,0.0,27.7778,100,XS,95.9566,51.03,33.2703,58.0893,95.9597,52.2146,35.1025,57.0213
NJ-9013,NJ,9013,NORTH HUDSON REGIONAL FIRE RES,Combo,491,143,113,0,8.3913,33.3333,,12790115.0,0,0.0,,,,6.993,90.9091,100,XS,94.1268,39.1038,,20.1551,94.2248,40.5231,,19.9532
NJ-20011,NJ,20011,New Providence Fire Department,Volunteer,103,23,7,0,11.902,50.0,50.561,2103401.0,48,466.0194,1,9.7087,0.0,86.9565,0.0,100,XS,78.6151,57.9685,36.997,70.4192,79.8732,59.0658,38.8978,69.4346
NJ-1053,NJ,1053,Newtonville Volunteer Fire Dep,Volunteer,26,12,10,0,5.4375,50.0,,0.0,11,423.0769,1,38.4615,0.0,0.0,0.0,100,XS,99.1491,57.9685,,68.19,99.1239,59.0658,,67.1487
NJ-12015,NJ,12015,North Brunswick FD,Volunteer,82,28,9,0,10.4054,25.0,41.9202,6401118.0,42,512.1951,3,36.5854,0.0,0.0,35.7143,100,XS,86.3571,31.132,42.317,72.5204,87.1239,32.3936,44.3507,71.588
NJ-18140,NJ,18140,North Plainfield Fire Dept,Career,159,45,35,0,10.2293,36.3636,19.6981,486500.0,32,201.2579,1,6.2893,75.0,44.4444,88.8889,100,XS,87.1357,43.0417,60.8291,53.9739,87.8674,44.5239,62.8326,53.0075
NJ-1111,NJ,1111,Oceanville Volunteer Fire Comp,Volunteer,111,31,21,0,20.3727,25.0,33.3333,100000.0,40,360.3604,1,9.009,0.0,0.0,0.0,100,XS,35.3893,31.132,48.5282,64.491,36.5303,32.3936,50.5889,63.3407
NJ-3101,NJ,3101,Orphan,Volunteer,102,45,20,0,13.2474,66.6667,,242490.0,54,529.4118,1,9.8039,0.0,22.2222,0.0,100,XS,71.4349,76.1741,,73.3941,72.8184,76.1401,,72.4872
NJ-12018,NJ,12018,PLAINSBORO VOL FIRE CO1,Volunteer,128,78,53,0,14.632,60.0,,0.0,34,265.625,,,0.0,0.0,0.0,100,XS,63.8654,70.004,,58.6119,65.3948,70.5673,,57.5173
NJ-1191,NJ,1191,PLEASANTVILLE FIRE DEPARTMENT,Career,57,15,7,0,8.6071,80.0,2.2151,138000.0,40,701.7544,1,17.5439,100.0,0.0,0.0,100,XS,93.4761,85.0136,88.1988,79.736,93.6542,84.5875,88.5415,79.0264
NJ-11044,NJ,11044,PRINCETON JUNCT FIRE DEPT,Volunteer,81,32,7,0,20.425,75.0,,0.0,40,493.8272,,,0.0,0.0,0.0,100,XS,35.1585,82.3309,,71.791,36.2911,81.9894,,70.8383
NJ-11031,NJ,11031,PROSPECT HTS VOL FIRE CO1,Volunteer,188,100,66,0,10.3723,62.5,40.4004,356049.0,41,218.0851,,,2.439,10.0,0.0,100,XS,86.4905,72.17,43.3297,55.1443,87.2565,72.5228,45.4413,54.0955
NJ-2460,NJ,2460,Paramus Fire Department,Volunteer,224,85,26,0,14.7636,50.0,14.8993,456629.0,188,839.2857,5,22.3214,0.0,11.7647,0.0,100,XS,63.2314,57.9685,66.0816,83.6445,64.7493,59.0658,67.9221,83.0684
NJ-14295,NJ,14295,Parsippany Fire Dept Dist 5,Volunteer,104,58,25,0,11.0693,60.0,,0.0,32,307.6923,2,19.2308,0.0,34.4828,0.0,100,XS,83.0256,70.004,,61.6385,84.0461,70.5673,,60.4769
NJ-14296,NJ,14296,Parsippany Fire Dept Dist6,Volunteer,127,53,19,0,11.176,77.7778,,0.0,35,275.5906,2,15.748,0.0,0.0,18.8679,100,XS,82.475,84.0034,,59.2978,83.5274,83.6132,,58.1994
NJ-16070,NJ,16070,Passaic Fire Department,Career,440,160,126,0,10.1316,54.5455,,0.0,135,306.8182,1,2.2727,80.0,6.25,6.25,100,XS,87.5028,65.5064,,61.5814,88.2305,66.4317,,60.4177
NJ-3180,NJ,3180,Pemberton Township Fire Department,Volunteer,69,23,14,0,19.9649,20.0,0.0,0.0,20,289.8551,1,14.4928,0.0,0.0,0.0,100,XS,37.1635,27.5121,98.9603,60.3185,38.3573,28.6657,98.9021,59.1888
NJ-11051,NJ,11051,Pennington Fire Company,Volunteer,80,45,18,0,20.4744,40.0,,153.0,48,600.0,1,12.5,0.0,0.0,0.0,100,XS,34.9444,45.9893,,76.2874,36.0692,47.4088,,75.4665
NJ-4110,NJ,4110,Pennsauken Fire Department,Volunteer,123,46,27,0,10.0603,66.6667,0.0,0.0,120,975.6098,7,56.9106,8.3333,0.0,0.0,100,XS,87.842,76.1741,98.9603,86.7855,88.536,76.1401,98.9021,86.3211
NJ-12016,NJ,12016,Perth Amboy Fire Department,Volunteer,405,149,86,0,8.0201,54.8387,58.2264,1359571.0,100,246.9136,,,50.0,6.7114,6.7114,100,XS,95.178,65.7117,32.8652,57.3081,95.2277,66.6218,34.6808,56.2518
NJ-21191,NJ,21191,Phillipsburg FD,Volunteer,198,75,44,0,7.868,60.0,,2509300.0,104,525.2525,8,40.404,0.0,106.6667,40.0,100,XS,95.584,70.004,,73.1682,95.6081,70.5673,,72.2532
NJ-11060,NJ,11060,Princeton Borough Bureau of Fi,Volunteer,105,32,22,0,11.55,80.0,,0.0,65,619.0476,5,47.619,7.6923,0.0,0.0,100,XS,80.4394,85.0136,,76.9597,81.6254,84.5875,,76.1571
NJ-17150,NJ,17150,RELIANCE FIRE CO,Volunteer,31,21,10,0,16.5667,50.0,46.8165,125000.0,40,1290.3226,,,0.0,0.0,0.0,100,XS,53.4399,57.9685,39.4005,91.6875,54.9251,59.0658,41.3989,91.3975
NJ-2510,NJ,2510,RIDGEWOOD FIRE HEADQUARTERS,Career,307,53,32,0,5.8754,62.5,6.6804,305036.0,51,166.1238,2,6.5147,78.4314,37.7358,0.0,100,XS,98.8487,72.17,77.9233,51.301,98.8184,72.5228,79.0752,50.4933
NJ-14330,NJ,14330,RIVERDALE VOL FIRE CO,Volunteer,30,7,6,0,8.9286,50.0,,0.0,27,900.0,,,0.0,0.0,0.0,100,XS,92.1329,57.9685,,85.0381,92.4409,59.0658,,84.5115
NJ-3701,NJ,3701,RIVERSIDE FIRE CO NO1,Volunteer,133,50,29,0,15.4359,50.0,,31500.0,49,368.4211,1,7.5188,0.0,0.0,0.0,100,XS,59.4855,57.9685,,64.9565,61.0403,59.0658,,63.8227
NJ-20013,NJ,20013,Rahway Fire Department,Career,190,49,30,0,6.087,33.3333,,343414.0,60,315.7895,1,5.2632,90.0,0.0,0.0,100,XS,98.6374,39.1038,,62.0441,98.6052,40.5231,,60.88
NJ-14320,NJ,14320,Randolph Township Fire Dept,Volunteer,147,37,20,0,18.6507,33.3333,,0.0,201,1367.3469,5,34.0136,0.0,0.0,0.0,100,XS,43.2647,39.1038,,92.6728,44.5937,40.5231,,92.4178
NJ-18160,NJ,18160,Raritan Fire Department,Volunteer,86,40,23,0,20.9036,80.0,,0.0,30,348.8372,1,11.6279,0.0,0.0,0.0,100,XS,33.2536,85.0136,,63.8568,34.3343,84.5875,,62.6839
NJ-10210,NJ,10210,Raritan Township Fire Company,Volunteer,189,62,23,0,22.875,62.5,,0.0,72,380.9524,1,5.291,0.0,0.0,0.0,100,XS,26.2291,72.17,,65.7512,27.1009,72.5228,,64.6401
